"","other","Mortierellomycota","Basidiomycota","Mucoromycota","Ascomycota"
"SCBI_003-M-30-5-20140715",0.00796019900497512,0.026865671641791,0.955223880597015,0.00099502487562189,0.00895522388059702
"SCBI_003-M-35-24-20140618",0.00597014925373134,0.0577114427860696,0.558208955223881,0.00597014925373134,0.372139303482587
"SCBI_003-M-5-26-20140618",0.00796019900497512,0.144278606965174,0.538308457711443,0.0875621890547264,0.221890547263682
"SCBI_006-M-1-7-20140715",0.0417910447761194,0.0696517412935323,0.245771144278607,0.00099502487562189,0.641791044776119
"SCBI_006-M-15-7-20140827",0.0199004975124378,0.166169154228856,0.368159203980099,0.00696517412935323,0.438805970149254
"SCBI_006-M-17-9-20140618",0.0666666666666667,0.0796019900497512,0.355223880597015,0.00099502487562189,0.497512437810945
"SCBI_006-M-27-2-20140715",0.0119402985074627,0.0606965174129353,0.600995024875622,0.00099502487562189,0.325373134328358
"SCBI_006-M-29-37-20140618",0.0338308457711443,0.0786069651741294,0.108457711442786,0.00099502487562189,0.778109452736318
"SCBI_006-M-3-26-20140715",0.00696517412935323,0.135323383084577,0.511442786069652,0.00099502487562189,0.345273631840796
"SCBI_006-M-33-11-20140826",0.00099502487562189,0.140298507462687,0.302487562189055,0.00099502487562189,0.555223880597015
"SCBI_006-M-4-7-20140826",0.0189054726368159,0.0875621890547264,0.611940298507463,0.00099502487562189,0.280597014925373
"SCBI_006-M-9-11-20140618",0.0149253731343284,0.0477611940298507,0.666666666666667,0.00099502487562189,0.269651741293532
"SCBI_012-M-0-30-20140825",0.00199004975124378,0.0597014925373134,0.703482587064677,0.00099502487562189,0.233830845771144
"SCBI_012-M-15-33-20140618",0.0288557213930348,0.0985074626865672,0.288557213930348,0.00298507462686567,0.581094527363184
"SCBI_012-M-16-7-20140825",0.0766169154228856,0.0398009950248756,0.200995024875622,0.00099502487562189,0.681592039800995
"SCBI_012-M-19-40-20140715",0.0238805970149254,0.0597014925373134,0.388059701492537,0.00099502487562189,0.527363184079602
"SCBI_012-M-2-33-20140618",0.00099502487562189,0.045771144278607,0.70547263681592,0.00099502487562189,0.246766169154229
"SCBI_012-M-21-38-20140715",0.0328358208955224,0.205970149253731,0.217910447761194,0.0398009950248756,0.503482587064677
"SCBI_012-M-21-39-20140618",0.0109452736318408,0.063681592039801,0.121393034825871,0.00199004975124378,0.801990049751244
"SCBI_012-M-33-4-20140715",0.0646766169154229,0.146268656716418,0.287562189054726,0.00099502487562189,0.500497512437811
"SCBI_033-M-36-16-20140826",0.460696517412935,0.0308457711442786,0.41592039800995,0.00099502487562189,0.0915422885572139
"SCBI_033-M-4-38-20140826",0.00398009950248756,0.413930348258706,0.165174129353234,0.00099502487562189,0.41592039800995
"SCBI_033-M-6-12-20140826",0.0537313432835821,0.245771144278607,0.151243781094527,0.00099502487562189,0.548258706467662
"SCBI_045-M-23-30-20140825",0.14726368159204,0.0398009950248756,0.141293532338308,0.00099502487562189,0.670646766169154
"SCBI_045-M-30-38-20140825",0.455721393034826,0.0805970149253731,0.14228855721393,0.00099502487562189,0.320398009950249
"SCBI_045-M-31-2-20140825",0.213930348258706,0.18407960199005,0.34726368159204,0.00099502487562189,0.253731343283582
"STER_005-M-0-30-20140820",0.0696517412935323,0.2318407960199,0.0517412935323383,0.00099502487562189,0.645771144278607
"STER_005-M-16-7-20140820",0.00696517412935323,0.143283582089552,0.157213930348259,0.00099502487562189,0.691542288557214
"STER_005-M-23-38-20140820",0.0388059701492537,0.150248756218905,0.081592039800995,0.00099502487562189,0.728358208955224
"STER_006-M-1-6-20140722",0.00099502487562189,0.0348258706467662,0.670646766169154,0.00099502487562189,0.292537313432836
"STER_006-M-22-32-20140820",0.00796019900497512,0.151243781094527,0.0746268656716418,0.00099502487562189,0.765174129353234
"STER_006-M-30-37-20140820",0.0218905472636816,0.0696517412935323,0.284577114427861,0.00099502487562189,0.622885572139304
"STER_006-M-7-0-20140820",0.0208955223880597,0.261691542288557,0.0656716417910448,0.00099502487562189,0.650746268656716
"STER_006-M-7-5-20140722",0.00796019900497512,0.12636815920398,0.187064676616915,0.00199004975124378,0.676616915422886
"STER_006-M-9-17-20140722",0.0507462686567164,0.172139303482587,0.229850746268657,0.00099502487562189,0.546268656716418
"STER_007-M-17-3-20140724",0.00597014925373134,0.336318407960199,0.238805970149254,0.00099502487562189,0.417910447761194
"STER_018-M-15-7-20140820",0.00099502487562189,0.104477611940299,0.063681592039801,0.00099502487562189,0.829850746268657
"STER_018-M-4-7-20140820",0.00895522388059702,0.181094527363184,0.0965174129353234,0.00099502487562189,0.712437810945274
"STER_026-M-10-34-20140820",0.00895522388059702,0.124378109452736,0.0845771144278607,0.00099502487562189,0.781094527363184
"STER_026-M-11-0-20140722",0.00099502487562189,0.00199004975124378,0.0199004975124378,0.00099502487562189,0.976119402985075
"STER_026-M-27-36-20140722",0.00099502487562189,0.0825870646766169,0.182089552238806,0.00099502487562189,0.733333333333333
"STER_026-M-9-4-20140820",0.0149253731343284,0.0646766169154229,0.0567164179104478,0.00099502487562189,0.862686567164179
"STER_027-M-3-26-20140723",0.00199004975124378,0.0935323383084577,0.0766169154228856,0.00099502487562189,0.826865671641791
"STER_027-M-33-0-20140723",0.00298507462686567,0.0875621890547264,0.143283582089552,0.00099502487562189,0.765174129353234
"STER_028-M-20-40-20140722",0.00298507462686567,0.137313432835821,0.0298507462686567,0.00099502487562189,0.828855721393035
"STER_028-M-21-38-20140722",0.00099502487562189,0.135323383084577,0.0756218905472637,0.00099502487562189,0.787064676616915
"STER_028-M-33-4-20140722",0.063681592039801,0.108457711442786,0.0467661691542289,0.00099502487562189,0.780099502487562
"STER_029-M-33-2-20140724",0.00199004975124378,0.14726368159204,0.14726368159204,0.00099502487562189,0.702487562189055
"STER_031-M-2-0-20140723",0.00199004975124378,0.0139303482587065,0.0756218905472637,0.00099502487562189,0.907462686567164
"STER_033-M-23-30-20140723",0.0318407960199005,0.27363184079602,0.129353233830846,0.00099502487562189,0.564179104477612
"STER_033-M-30-38-20140723",0.0169154228855721,0.0865671641791045,0.341293532338308,0.00099502487562189,0.554228855721393
"STER_033-M-33-4-20140723",0.0567164179104478,0.201990049751244,0.0517412935323383,0.00099502487562189,0.688557213930348
"STER_034-M-19-30-20140723",0.00796019900497512,0.109452736318408,0.072636815920398,0.00099502487562189,0.808955223880597
"STER_034-M-23-8-20140723",0.017910447761194,0.0915422885572139,0.2,0.00099502487562189,0.68955223880597
"STER_035-M-18-37-20140723",0.0199004975124378,0.119402985074627,0.155223880597015,0.00099502487562189,0.704477611940298
"STER_035-M-2-27-20140723",0.00199004975124378,0.113432835820896,0.247761194029851,0.00099502487562189,0.635820895522388
"STER_035-M-33-17-20140723",0.0338308457711443,0.155223880597015,0.0736318407960199,0.00099502487562189,0.736318407960199
"TALL_001-M-14-7-20140804",0.00497512437810945,0.0328358208955224,0.834825870646766,0.0437810945273632,0.0835820895522388
"TALL_001-M-15-1-20140804",0.351243781094527,0.0407960199004975,0.439800995024876,0.0497512437810945,0.118407960199005
"TALL_001-M-22-32-20140708",0.0477611940298507,0.0238805970149254,0.904477611940299,0.00398009950248756,0.0199004975124378
"TALL_001-M-30-37-20140708",0.00597014925373134,0.0258706467661692,0.129353233830846,0.00099502487562189,0.837810945273632
"TALL_001-M-7-0-20140708",0.00995024875621891,0.072636815920398,0.52636815920398,0.0895522388059701,0.301492537313433
"TALL_001-O-30-37-20140708",0.00497512437810945,0.0218905472636816,0.708457711442786,0.00199004975124378,0.262686567164179
"TALL_001-O-7-0-20140708",0.00099502487562189,0.00796019900497512,0.333333333333333,0.00398009950248756,0.653731343283582
"TALL_002-M-10-34-20140708",0.03681592039801,0.0318407960199005,0.839800995024876,0.054726368159204,0.03681592039801
"TALL_002-M-19-1-20140804",0.0129353233830846,0.063681592039801,0.381094527363184,0.0925373134328358,0.449751243781095
"TALL_002-M-25-6-20140708",0.00497512437810945,0.0766169154228856,0.678606965174129,0.145273631840796,0.0945273631840796
"TALL_002-M-3-28-20140804",0.0199004975124378,0.00597014925373134,0.932338308457711,0.0288557213930348,0.0129353233830846
