"","other","acidimicrobiales","bacillales","burkholderiales","caulobacterales","myxococcales","rhizobiales","rhodospirillales","solirubrobacterales","sphingomonadales","xanthomonadales"
"ram_samp_82",0.685305448943387,0.0220301357794851,0.0125020715375383,0.0167855355225696,0.013991832758959,0.021485491892084,0.0713780757656007,0.092116192725292,0.0187686800302242,0.00176617938059004,0.0438703556642705
"ram_samp_83",0.756825057163433,0.017724245752395,0.00924446039507582,0.0191333194698694,0.00818512080172273,0.0264169127504837,0.0590334212826709,0.0440962261553428,0.019376612773606,0.00172264242121946,0.0382419810341811
"ram_samp_84",0.657943486962847,0.0234240220746515,0.00545218686825312,0.0357997133453639,0.019002450169654,0.03233192925476,0.0855379815922611,0.0687024491523934,0.0145308338422961,0.00598206898736069,0.0512928777501591
"ram_samp_85",0.635913507755046,0.0358401869054821,0.00778360586156297,0.0333744066237124,0.010899152568934,0.0235012890900863,0.11787736330706,0.0320682095014777,0.0609311673402458,0.00377171470041349,0.0380393963459793
"ram_samp_86",0.617288855334065,0.0224274027378927,0.0899041001813275,0.00958936433174283,0.00463731795159285,0.023383771760573,0.130355267911816,0.0448453410152983,0.033133872898577,0.00124950226108108,0.0231852036160335
"ram_samp_87",0.7123525807478,0.0619124017010323,0.0004107739165476,0.0362465498994903,0.00446373263090651,0.0047177642312367,0.0878582656074838,0.0598022073846531,0.00713106443437348,0.00113822804476586,0.0239664314017105
"ram_samp_88",0.706853333718937,0.031135535110634,0.0222495902178738,0.0145673324194049,0.00343072606224949,0.0317490487542618,0.102523182447969,0.0221062147468086,0.0418886954405221,0.00880563907055325,0.0146907020107866
"ram_samp_89",0.734619011651392,0.0240931447192827,0.0188053235217576,0.00979185795763719,0.00237299176244724,0.0355707231714359,0.111569152244451,0.0265248350693151,0.0199017948068631,0.00561524556249053,0.0111359195329278
"ram_samp_90",0.653602707326889,0.0445739810150994,0.0479068155777864,0.0139359505481883,0.00225036375004108,0.034038165779728,0.110107202669919,0.0231904844015121,0.0527839511610647,0.00392617458990401,0.0136842031798682
"ram_samp_91",0.692745377547423,0.0305574713314024,0.0298885142247753,0.0144761934704049,0.00167581198067418,0.025750751447267,0.105653543829288,0.027321673192043,0.038085117873954,0.0128789644236828,0.0209665806790852
"ram_samp_92",0.663516102753179,0.0347923013405804,0.0365470169457362,0.0143322591849419,0.00333545939740708,0.0390786961770554,0.110402211073187,0.0308783834484834,0.0403794555062505,0.00391454464686975,0.0228235695263092
"ram_samp_93",0.629721120268808,0.0263801125607823,0.0271360662587868,0.0105088088125291,0.0171559878811898,0.0196621792051162,0.0840969912079372,0.0350717181329133,0.0863350610232116,0.0183141238421721,0.0456178308065531
"ram_samp_94",0.644720160949589,0.0312694860775429,0.0612436983560492,0.00916367647150355,0.00307323017214205,0.0345949866825584,0.11001541457149,0.036379821030028,0.0466761486530028,0.00319703371069486,0.0196663433253997
