"";"other";"acidobacteria";"actinobacteria";"bacteroidetes";"chloroflexi";"firmicutes";"gemmatimonadetes";"nitrospirae";"planctomycetes";"proteobacteria";"verrucomicrobia"
"DSNY_001-M-7-0-20140909";0.0716423867491519;0.464378367591299;0.0923967272001597;0.00339253641987627;0.0047894631810018;0.0101776092596288;0.00039912193175015;0.00578726801037717;0.0425064857313909;0.239672720015965;0.0648573139093993
"DSNY_001-M-7-5-20140813";0.0548792656156456;0.440630612652165;0.0648573139093993;0.0103771702255039;0.00917980443025344;0.0111754140890042;0.0015964877270006;0.00179604869287567;0.0588704849331471;0.255637597285971;0.0909998004390341
"DSNY_001-M-9-11-20140701";0.0498902414687687;0.453602075434045;0.0686489722610257;0.0331271203352624;0.0015964877270006;0.0474955098782678;0.00219517062462582;0.000798243863500299;0.0437038515266414;0.244462183196967;0.0544801436838954
"DSNY_001-M-9-17-20140813";0.066653362602275;0.534224705647575;0.0409099980043903;0.0131710237477549;0.0063859509080024;0.0111754140890042;0.000598682897625224;0.0151666334065057;0.0421073637996408;0.201357014567951;0.0682498503292756
"DSNY_002-M-10-34-20140910";0.0674516064657753;0.512272999401317;0.0534823388545201;0.00498902414687687;0.00339253641987627;0.00917980443025344;0.000199560965875075;0.000798243863500299;0.0413091199361405;0.234883256834963;0.072041508680902
"DSNY_002-M-11-0-20140813";0.0614647774895231;0.531031730193574;0.048094192775893;0.00339253641987627;0.00259429255637597;0.00678507283975254;0.00139692676112552;0.0115745360207543;0.0323288764717621;0.235681500698463;0.0656555577728996
"DSNY_002-M-27-36-20140813";0.0704450209539014;0.477948513270804;0.0253442426661345;0.00299341448812612;0.0327279984035123;0.0169626820993814;0.0063859509080024;0.0153661943723808;0.0221512672121333;0.284374376371982;0.045300339253642
"DSNY_002-M-30-5-20140813";0.0578726801037717;0.414288565156655;0.0411095589702654;0.00818199960087807;0.0205547794851327;0.00838156056675314;0.000997804829375374;0.00339253641987627;0.0572739972061465;0.351027738974257;0.0369187786868888
"DSNY_002-M-9-4-20140910";0.0686489722610257;0.473957293953303;0.0415086809020156;0.0259429255637597;0.0143683895430054;0.0243464378367591;0.00279385352225105;0.00039912193175015;0.048094192775893;0.218918379564957;0.0810217521452804
"DSNY_003-M-1-7-20140813";0.0307323887447615;0.553781680303333;0.0371183396527639;0.00379165835162642;0.00538814607862702;0.0047894631810018;0.000199560965875075;0.00538814607862702;0.0454999002195171;0.206346038714827;0.10696467770904
"DSNY_003-M-3-26-20140813";0.0389143883456396;0.541808022350828;0.047894631810018;0.010776292157254;0.0123727798842546;0.00758331670325284;0.00199560965875075;0.0023947315905009;0.0383157054480144;0.221113550189583;0.0768309718619038
"DSNY_004-M-21-38-20140813";0.055877070445021;0.58551187387747;0.0486928756735183;0.0047894631810018;0.0221512672121333;0.00898024346437837;0.000199560965875075;0.00917980443025344;0.0329275593693873;0.192775893035322;0.0389143883456396
"DSNY_004-M-33-4-20140814";0.0488924366393933;0.528237876671323;0.102773897425664;0.00658551187387747;0.0123727798842546;0.00199560965875075;0.000199560965875075;0.00339253641987627;0.0381161444821393;0.216124526042706;0.0413091199361405
"DSNY_005-M-24-40-20140818";0.0562761923767711;0.530433047295949;0.066653362602275;0.0157653163041309;0.00498902414687687;0.00758331670325284;0.000199560965875075;0.000997804829375374;0.0349231690281381;0.217920574735582;0.0642586310117741
