samples,latitude,longitude,depth_max,forest,map,map_sd,mat,mat_sd,map_CV,mat_CV,mdr,aridity,NPP,relEM,pH
ram_samp_1680,41.183,-104.9,10,0,0.385,0.049561632,7.508333191,1.234990352,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1681,41.183,-104.9,10,0,0.385,0.048864014,7.508333191,1.236293825,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1682,41.183,-104.9,10,0,0.385,0.047420493,7.508333191,1.262110618,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1683,41.183,-104.9,10,0,0.385,0.048524611,7.508333191,1.248331526,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1684,41.183,-104.9,10,0,0.385,0.046872955,7.508333191,1.271469529,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1685,41.183,-104.9,10,0,0.385,0.048728823,7.508333191,1.250320189,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1686,41.183,-104.9,10,0,0.385,0.047295514,7.508333191,1.23840781,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1687,41.183,-104.9,10,0,0.385,0.047823753,7.508333191,1.21763328,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1688,41.183,-104.9,10,0,0.385,0.047498758,7.508333191,1.216340392,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1689,41.183,-104.9,10,0,0.385,0.050257342,7.508333191,1.225074628,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1690,41.183,-104.9,10,0,0.385,0.047262107,7.508333191,1.235673058,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1691,41.183,-104.9,10,0,0.385,0.049069635,7.508333191,1.231590076,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1692,41.183,-104.9,10,0,0.385,0.04989936,7.508333191,1.276592723,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1693,41.183,-104.9,10,0,0.385,0.046561421,7.508333191,1.252970421,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1694,41.183,-104.9,10,0,0.385,0.047849933,7.508333191,1.291419438,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1695,41.183,-104.9,10,0,0.385,0.049575348,7.508333191,1.170978451,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1696,41.183,-104.9,10,0,0.385,0.050884756,7.508333191,1.223672192,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1697,41.183,-104.9,10,0,0.385,0.047480629,7.508333191,1.21102652,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1698,41.183,-104.9,10,0,0.385,0.048020573,7.508333191,1.224395256,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1699,41.183,-104.9,10,0,0.385,0.047541757,7.508333191,1.265792934,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1700,41.183,-104.9,10,0,0.385,0.047767598,7.508333191,1.271117119,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1701,41.183,-104.9,10,0,0.385,0.04825192,7.508333191,1.229554774,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1702,41.183,-104.9,10,0,0.385,0.047605907,7.508333191,1.227885587,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1703,41.183,-104.9,10,0,0.385,0.049800666,7.508333191,1.263261943,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1704,41.183,-104.9,10,0,0.385,0.048113076,7.508333191,1.191584715,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1705,41.183,-104.9,10,0,0.385,0.048425256,7.508333191,1.306705305,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1706,41.183,-104.9,10,0,0.385,0.048747833,7.508333191,1.247297632,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1707,41.183,-104.9,10,0,0.385,0.048065671,7.508333191,1.235268695,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1708,41.183,-104.9,10,0,0.385,0.047409728,7.508333191,1.280467861,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1709,41.183,-104.9,10,0,0.385,0.048445956,7.508333191,1.275467903,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1710,41.183,-104.9,10,0,0.385,0.048692051,7.508333191,1.272858561,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1711,41.183,-104.9,10,0,0.385,0.047392454,7.508333191,1.211364567,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1712,41.183,-104.9,10,0,0.385,0.048074131,7.508333191,1.213651784,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1713,41.183,-104.9,10,0,0.385,0.048259952,7.508333191,1.15814161,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1714,41.183,-104.9,10,0,0.385,0.047666375,7.508333191,1.252597287,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1715,41.183,-104.9,10,0,0.385,0.047404282,7.508333191,1.238258907,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1716,41.183,-104.9,10,0,0.385,0.048483006,7.508333191,1.24332326,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1717,41.183,-104.9,10,0,0.385,0.046531466,7.508333191,1.295539027,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1718,41.183,-104.9,10,0,0.385,0.048502217,7.508333191,1.252713508,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1719,41.183,-104.9,10,0,0.385,0.047133045,7.508333191,1.237617431,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1720,41.183,-104.9,10,0,0.385,0.048454554,7.508333191,1.272938065,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1721,41.183,-104.9,10,0,0.385,0.047591523,7.508333191,1.230854115,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1722,41.183,-104.9,10,0,0.385,0.0457512,7.508333191,1.265342397,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1723,41.183,-104.9,10,0,0.385,0.050306051,7.508333191,1.240759787,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1724,41.183,-104.9,10,0,0.385,0.046892431,7.508333191,1.230363617,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1725,41.183,-104.9,10,0,0.385,0.046758789,7.508333191,1.26959393,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1726,41.183,-104.9,10,0,0.385,0.047538544,7.508333191,1.245820196,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1727,41.183,-104.9,10,0,0.385,0.0481411,7.508333191,1.248509725,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1728,41.183,-104.9,10,0,0.385,0.049605696,7.508333191,1.242504618,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1729,41.183,-104.9,10,0,0.385,0.048414726,7.508333191,1.209079776,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1730,41.183,-104.9,10,0,0.385,0.047143498,7.508333191,1.257063572,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1731,41.183,-104.9,10,0,0.385,0.047264393,7.508333191,1.218961078,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1732,41.183,-104.9,10,0,0.385,0.047147051,7.508333191,1.236469088,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1733,41.183,-104.9,10,0,0.385,0.048789986,7.508333191,1.242763875,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1734,41.183,-104.9,10,0,0.385,0.048255844,7.508333191,1.211778907,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1735,41.183,-104.9,10,0,0.385,0.048402401,7.508333191,1.239180166,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1736,41.183,-104.9,10,0,0.385,0.049458862,7.508333191,1.259551384,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1737,41.183,-104.9,10,0,0.385,0.046234818,7.508333191,1.273948847,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1738,41.183,-104.9,10,0,0.385,0.046742354,7.508333191,1.2597935,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1739,41.183,-104.9,10,0,0.385,0.048033735,7.508333191,1.266914057,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1740,41.183,-104.9,10,0,0.385,0.049920212,7.508333191,1.263136461,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1741,41.183,-104.9,10,0,0.385,0.049204366,7.508333191,1.279411159,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1742,41.183,-104.9,10,0,0.385,0.047355506,7.508333191,1.267804138,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1743,41.183,-104.9,10,0,0.385,0.048125845,7.508333191,1.190777064,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1744,41.183,-104.9,10,0,0.385,0.047930603,7.508333191,1.223246345,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1745,41.183,-104.9,10,0,0.385,0.047747075,7.508333191,1.231026425,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1746,41.183,-104.9,10,0,0.385,0.047991696,7.508333191,1.258986485,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1747,41.183,-104.9,10,0,0.385,0.048267017,7.508333191,1.233115201,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1748,41.183,-104.9,10,0,0.385,0.047778777,7.508333191,1.20142867,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1749,41.183,-104.9,10,0,0.385,0.047981094,7.508333191,1.298714154,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1750,41.183,-104.9,10,0,0.385,0.04836109,7.508333191,1.24004285,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1751,41.183,-104.9,10,0,0.385,0.049277573,7.508333191,1.270992939,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1752,41.183,-104.9,10,0,0.385,0.046965248,7.508333191,1.276123262,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1753,41.183,-104.9,10,0,0.385,0.047086315,7.508333191,1.208627013,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1754,41.183,-104.9,10,0,0.385,0.048933251,7.508333191,1.193129764,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1755,41.183,-104.9,10,0,0.385,0.050780848,7.508333191,1.209783576,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1756,41.183,-104.9,10,0,0.385,0.047110717,7.508333191,1.27234656,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1757,41.183,-104.9,10,0,0.385,0.047788575,7.508333191,1.229067233,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1758,41.183,-104.9,10,0,0.385,0.047777251,7.508333191,1.230907268,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1759,41.183,-104.9,10,0,0.385,0.048253905,7.508333191,1.238722922,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1760,41.183,-104.9,10,0,0.385,0.046966617,7.508333191,1.295080927,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1761,41.183,-104.9,10,0,0.385,0.048166656,7.508333191,1.247800248,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1762,41.183,-104.9,10,0,0.385,0.046696692,7.508333191,1.262226159,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1763,41.183,-104.9,10,0,0.385,0.047755802,7.508333191,1.263335735,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1764,41.183,-104.9,10,0,0.385,0.049575517,7.508333191,1.262028125,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1765,41.183,-104.9,10,0,0.385,0.049332994,7.508333191,1.248832463,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1766,41.183,-104.9,10,0,0.385,0.048539636,7.508333191,1.19447481,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1767,41.183,-104.9,10,0,0.385,0.048112186,7.508333191,1.256729009,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1768,41.183,-104.9,10,0,0.385,0.048012024,7.508333191,1.264263588,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1769,41.183,-104.9,10,0,0.385,0.048538831,7.508333191,1.247485914,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1770,41.183,-104.9,10,0,0.385,0.047467462,7.508333191,1.268940124,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1771,41.183,-104.9,10,0,0.385,0.048652156,7.508333191,1.215673221,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1772,41.183,-104.9,10,0,0.385,0.04779228,7.508333191,1.231382201,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1773,41.183,-104.9,10,0,0.385,0.04771164,7.508333191,1.229702284,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1774,41.183,-104.9,10,0,0.385,0.046275216,7.508333191,1.246238803,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1775,41.183,-104.9,10,0,0.385,0.050173429,7.508333191,1.215732589,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1776,41.183,-104.9,10,0,0.385,0.047688107,7.508333191,1.207061181,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1777,41.183,-104.9,10,0,0.385,0.046508393,7.508333191,1.228377181,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1778,41.183,-104.9,10,0,0.385,0.047165754,7.508333191,1.254864307,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1779,41.183,-104.9,10,0,0.385,0.050271123,7.508333191,1.249208974,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1780,41.183,-104.9,10,0,0.385,0.04732313,7.508333191,1.238266228,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1781,41.183,-104.9,10,0,0.385,0.047264384,7.508333191,1.217783303,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
ram_samp_1782,41.183,-104.9,10,0,0.385,0.046976602,7.508333191,1.25466434,55.68247672,844.7318828,15.63333316,0.303000003,0.273000002,0.8462376,7
site2,64.8,-148.25,7.5,1,0.293,0.048063376,-2.275000036,1.245195607,58.27150377,1339.597106,11,0.565999985,0.377999991,0.984708011,5.12
site3,42.53,-72.19,7.5,1,1.101,0.049038108,7.00416665,1.336171362,7.871022738,967.2464618,12.2,1.184999943,0.626999974,0.609374285,4.04
site4,39.09,-96.57,7.5,1,0.892,0.047944497,12.12500007,1.257941632,51.06530006,1033.136228,12.7,0.674000025,0.409999996,0.378565937,8.13
site5,44.21,-122.26,7.5,0,1.738,0.049393649,9.862500076,1.178137952,61.48864957,585.1733481,13.1,1.805999994,0.455000013,0.932631433,5.46
site7,39.99,-105.37,7.5,1,0.448,0.047923051,6.133333299,1.225656814,37.21532261,755.462924,16.3,0.407999992,0.026000001,0.97992903,5.16
site8,35,-83.5,7.5,1,2.019,0.048952666,10.30416677,1.276914216,9.842037859,681.5272267,12.2,1.776000023,0.709999979,0.57373476,5.81
site10,42.53,-72.19,7.5,0,1.101,0.048367404,7.00416665,1.268453913,7.871022738,967.2464618,12.2,1.184999943,0.626999974,0.609374285,7.42
site11,35,-83.5,7.5,0,2.019,0.051270729,10.30416677,1.264118069,9.842037859,681.5272267,12.2,1.776000023,0.709999979,0.57373476,4.63
site12,43.94,-71.75,7.5,0,1.136,0.048395342,4.970833252,1.206047394,13.71134575,976.2135891,12.1,1.396999955,0.614000022,0.587487876,5
site13,43.94,-71.75,7.5,1,1.136,0.047663739,4.970833252,1.199422413,13.71134575,976.2135891,12.1,1.396999955,0.614000022,0.587487876,4.18
site14,42.4,-85.4,7.5,0,0.901,0.047049322,8.85833331,1.217640691,24.39336154,999.8427878,11.3,0.91900003,0.597000003,0.651465356,6.31
site15,64.85,-147.84,7.5,0,0.303,0.045573603,-2.574999986,1.236154626,49.16620808,1455.274885,11.1,0.550000012,0.402999997,0.986388862,5.56
site16,42.4,-85.4,7.5,1,0.901,0.04679324,8.85833331,1.256367748,24.39336154,999.8427878,11.3,0.91900003,0.597000003,0.651465356,5.84
site17,39.99,-105.37,7.5,0,0.448,0.048162198,6.133333299,1.216472329,37.21532261,755.462924,16.3,0.407999992,0.026000001,0.97992903,5.21
site19,39.09,-96.57,7.5,0,0.892,0.047680305,12.12500007,1.241621168,51.06530006,1033.136228,12.7,0.674000025,0.409999996,0.378565937,7.13
site20,45.4,-93.2,7.5,1,0.743,0.048567046,6.362499944,1.292499395,52.76446169,1211.621992,11.6,0.746999979,0.56099999,0.81893307,4.87
site21,45.4,-93.2,7.5,0,0.743,0.047282874,6.362499944,1.278203848,52.76446169,1211.621992,11.6,0.746999979,0.56099999,0.81893307,4.86
site22,64.85,-147.84,7.5,1,0.303,0.048749623,-2.574999986,1.231861894,49.16620808,1455.274885,11.1,0.550000012,0.402999997,0.986388862,5.8
site24,35.967,-79.083,7.5,1,1.166,0.048109119,14.90416671,1.194297225,10.70894942,794.6538963,13.2,0.967000008,0.674000025,0.600094378,5.37
site30,36.872,-86.702,7.5,0,1.289,0.048254531,13.82916669,1.247338847,15.0867811,871.4106986,12.6,1.072999954,0.658999979,0.465104967,5.4
site31,41.2,-101.63,7.5,0,0.456,0.049999665,9.637500077,1.206654974,63.28145436,1006.799906,15,0.361000001,0.421999991,0.821220458,6.6
site32,46.631,10.372,7.5,0,0.681,0.048730244,0.133333397,1.261910873,25.91755635,639.1732359,5.9,1.950000048,0.560000002,0.958452046,5.4
site33,39.071,-96.583,7.5,0,0.889,0.048777185,12.07500006,1.297749197,51.04337179,1031.291123,12.6,0.674000025,0.409999996,0.378565937,5.6
site35,39.43,-120.24,7.5,0,0.831,0.046984721,5.829166705,1.230989119,73.81981124,688.3559399,16.1,0.808000028,0.331,0.867373824,6.1
site36,44.277,-121.968,7.5,0,1.618,0.047767219,6.770833284,1.185852079,65.9773459,564.6376888,12.2,1.483999968,0.483999997,0.878640413,5.4
site37,41.785,-93.385,7.5,0,0.871,0.048429465,9.258333459,1.253094626,46.25499319,1122.075674,11.8,0.782000005,0.591000021,0.534500957,5.6
site38,31.48,-96.88,7.5,0,0.918,0.047794614,19.12500007,1.239115713,29.02248125,757.4973696,12.6,0.550000012,0.386999995,0.290720284,7.5
site39,40.15,-95.54,7.5,0,0.86,0.049064048,11.34166669,1.23361775,49.2077084,1062.755495,12.9,0.694999993,0.5,0.496269256,6.5
site40,40.16,-96.52,7.5,0,0.789,0.047112077,11.06666658,1.242048251,53.33962617,1066.780061,13.1,0.654999971,0.453999996,0.500344157,7.6
site41,40.87,-96.81,7.5,0,0.731,0.048334024,10.55000007,1.203757522,52.02288259,1087.902486,12.5,0.602999985,0.453999996,0.500344157,7.2
site43,42.88,-95.58,7.5,0,0.733,0.048504733,7.895833249,1.319582386,56.42166707,1170.064988,12.6,0.693000019,0.485000014,0.502827227,6.7
site44,43.51,-93.66,7.5,0,0.786,0.048755995,7.208333233,1.271242953,54.71513018,1191.03247,11.5,0.77700001,0.555999994,0.47822991,6.3
site45,43.55,-96.97,7.5,0,0.611,0.048818068,7.454166653,1.288805224,52.58018584,1179.825613,12.8,0.568000019,0.351000011,0.265173376,7.1
site46,44.04,-96.78,7.5,0,0.602,0.048237288,6.704166707,1.242303166,58.14923215,1200.498868,12.7,0.561999977,0.301999986,0.368145049,6.4
site47,44.26,-96.71,7.5,0,0.587,0.048807239,6.562499998,1.276696504,62.1971887,1211.597612,12.6,0.546000004,0.301999986,0.368145049,7.9
site48,47.05,-96.43,7.5,0,0.574,0.048950697,4.837500056,1.226068574,59.04661039,1305.472965,12.3,0.592000008,0.323000014,0.528844297,7.1
