"","other","bacillus","bradyrhizobium","chthoniobacter","devosia","mycobacterium","opitutus","phenylobacterium","pseudomonas","rhodoplanes","sphingomonas"
"X24_cp596",0.964222152493279,0.00325869499975163,0.0032464026324878,0.00289057991829522,0.00119877986037991,0.0018388498805306,0.00299005237490514,0.00163986978019206,0.00146894839868362,0.0146515399799922,0.00259412968150318
"X24_cp445",0.965351798868205,0.0022865914043699,0.00307187110141069,0.00236137585132868,0.000916954826976345,0.00170549019061733,0.0037390535986745,0.00215347880047611,0.000857645799342585,0.0158462849347047,0.00170945462389422
"X24_cp598",0.964320311984904,0.00321757072462497,0.00323095019639324,0.00286737651620411,0.00118732671610185,0.00183294993875031,0.00301570791322318,0.00165639415133849,0.00143875068112265,0.0146773444360834,0.00255531674125339
"X24_cp597",0.96497984769717,0.00275893685841907,0.0031548343722937,0.00262661221861864,0.00105697528318423,0.00177425926314121,0.00332395739775917,0.00186493609531684,0.00113894011499973,0.0151886205557649,0.00213208014333197
"X24_cp576",0.96402753516024,0.00338654862530357,0.00325648136500501,0.00295221565642021,0.00123416287021965,0.00185280143459198,0.0029192255507517,0.00159207687168527,0.00155518070798154,0.0145096734206676,0.00271409833713368
"X24_cp592",0.964645447284017,0.00299037327823708,0.00320359646309526,0.00275240683129205,0.00112337419660019,0.00180579418546458,0.00315744710532765,0.00175238609982479,0.00128910122891017,0.0149356024626008,0.00234447086463054
"X24_cp594",0.965360025207861,0.00226770020878337,0.00306784967098382,0.00235020135073559,0.000911213894597234,0.00170246070247458,0.00375856272660803,0.00216719090404998,0.000846914439880629,0.0158750355167413,0.00169284537728445
"X24_cp580",0.964643015465118,0.00301176021533713,0.0031981192792415,0.00276134110662709,0.00112944498596176,0.00180754562114435,0.00314474816875584,0.00174313867454476,0.00130122928060519,0.0148957078919771,0.00236394931068763
"X24_cp443",0.963796214815931,0.00351173918801592,0.00327464238348875,0.00301386880431873,0.00126848697283131,0.0018669741775763,0.00285256284346316,0.00154791530236461,0.00164344056055815,0.0143914920416542,0.00283266290979784
"X24_cp447",0.964925559130825,0.002780437731121,0.0031675602881633,0.00264044876746889,0.00106320012959922,0.00177814441950846,0.00330611983928928,0.0018534510712559,0.00115413971791004,0.0151790301500976,0.00215190875476166
"X24_cp449",0.964291718333183,0.00326877328510633,0.00322133075239411,0.00289937097841623,0.00120657083661415,0.00183772412747705,0.00298155264356457,0.00163297494700434,0.00147125967660507,0.0145615496167529,0.0026271748028826
"X24_cp593",0.964781381637835,0.0028930776384975,0.00318719431858871,0.00270096423958852,0.00109562114446182,0.00179318923190507,0.00322420704536706,0.00179763893090511,0.00122591315424164,0.0150458981031846,0.00225491455542485
"X24_cp437",0.964372610734392,0.00318583809963058,0.00322601720374699,0.00285122690514636,0.00117846373544389,0.00182912404838795,0.00303473323964155,0.00166913199579809,0.00141723719378296,0.0147099532185909,0.00252566362543889
"X24_cp552",0.964820871471026,0.00293099833037821,0.00316748860086192,0.00272458637686481,0.00111106074843947,0.00179588120132241,0.00319495951674409,0.0017764607929488,0.00124650921904825,0.014920680380686,0.00231050336167985
"X24_cp446",0.964687757647595,0.00296085063021547,0.00319867205639407,0.00273687636374301,0.0011149770343772,0.00180200628599206,0.00317733367167304,0.00176584381657868,0.001269812263203,0.0149686297602509,0.0023172404699771
"X24_cp590",0.965213153693953,0.00250079310967564,0.00311547912764536,0.00248537088258583,0.000981259092502798,0.00173846447037655,0.00353451699094802,0.00201069988162649,0.000982527171076409,0.0155382751518526,0.0018994604277571
"X24_cp581",0.964519911173893,0.00313136070944288,0.00320007740959534,0.00282927436089559,0.00116802672714914,0.00182116274709227,0.00306392816933829,0.00168809620643329,0.00137827864405327,0.0147022831815601,0.00249760067054729
"X24_cp589",0.964963796306176,0.00274840737001911,0.00316184400016728,0.00262304480566078,0.00105392182588346,0.0017737731540133,0.00333038756681161,0.00187004625928492,0.00113400407989623,0.015218021544808,0.00212275308727968
"X24_cp434",0.964528166929132,0.00312619086577323,0.00319926104825115,0.00282661091654771,0.00116656847541362,0.0018205277749349,0.00306713985258694,0.00169025210212653,0.00137482151098607,0.0147077151307208,0.00249274539352713
"X24_cp588",0.965020459294215,0.00269880822670281,0.00315287090012303,0.00259591798299292,0.00103950126227946,0.00176691944884757,0.00336887100360168,0.00189641839673899,0.0011030658426543,0.015279441937531,0.0020777257043134
"X24_cp436",0.964382594117099,0.00321523315447052,0.00321315011707809,0.00287221681245829,0.0011916017530796,0.00183134253355895,0.00301297987051844,0.00165396449867195,0.00143478227401859,0.0146155649979695,0.00257656987107692
"X24_cp471",0.964594409249468,0.00302518336123725,0.00320934560295239,0.00277063230856542,0.00113324887719875,0.00181022031661462,0.00313439791636111,0.00173681198160887,0.00131197337969202,0.0148971367874741,0.00237664021882708
"X24_cp472",0.965280781515638,0.00241123218171447,0.00309767442573644,0.00243411530666242,0.000954544906603698,0.00172497415267216,0.00361650200218846,0.00206771318745826,0.000929603250745581,0.0156632121007676,0.00181964696981322
"X24_cp554",0.96390994027838,0.00348035215911307,0.00325248431227034,0.00300480495127143,0.00126514059227229,0.00186210708620724,0.00286498122616902,0.00155555635779449,0.00161847325616072,0.0143575614052076,0.00282859837515423
"X24_cp470",0.963960856093115,0.00340723270665222,0.00326871302571579,0.0029649099557945,0.00123985471413033,0.00185617130956547,0.00290654111109973,0.00158425895797685,0.00157194854247902,0.0145055577002072,0.00273395588326409
"X24_cp587",0.964952334132205,0.00278186471413884,0.00315890667486599,0.00263904821226297,0.00106361329506929,0.0017773809832944,0.00330663802105772,0.00185309935240003,0.00115334871182894,0.0151608100284526,0.00215295587442448
"X24_cp579",0.964511617244741,0.003136538978216,0.0032008938523309,0.00283194020264868,0.00116948675537856,0.0018217978684807,0.0030607197277652,0.00168594299370779,0.00138174441565602,0.0146968526558062,0.00250246530526881
