"","other","assim_nitrate_reduction","assim_nitrite_reduction","cellulolytic","chitinolytic","copiotroph","denitrification","dissim_nitrate_reduction","dissim_nitrite_reduction","lignolytic","methanotroph","n_fixation","nitrification","oligotroph"
"ram_samp_957",0.883562,0.000567905,0.00057554,0.00112798,0.00185987,0.0282612,0.00402832,0.00395731,0.00436263,0.000202563,0.00166257,0.00918495,0.000462187,0.0601832
"ram_samp_958",0.891746,0.000856256,0.000622427,0.00160958,0.00236612,0.026223,0.00330095,0.00318716,0.00392934,0.00037031,0.00117619,0.00852379,0.000559106,0.0555282
"ram_samp_959",0.892938,0.000321033,0.00108193,0.000619741,0.00130108,0.0244872,0.0035907,0.00322811,0.00419499,0.000178871,0.000416761,0.00765472,0.000549592,0.059435
"ram_samp_960",0.892262,0.000363205,0.00133747,0.00080791,0.00182043,0.0259308,0.00401484,0.00374899,0.00471173,0.000247708,0.000485105,0.00790704,0.000564558,0.0557953
"ram_samp_961",0.893731,0.000247451,0.00110059,0.000783197,0.00146473,0.023646,0.00393639,0.00344074,0.00444726,0.000157179,0.000266034,0.00787005,0.000670395,0.0582412
"ram_samp_962",0.891962,0.000556405,0.00104727,0.00161673,0.00293272,0.024418,0.00450599,0.00404603,0.00518406,0.000466003,0.000437872,0.00820203,0.000530065,0.0540966
"ram_samp_963",0.883623,0.000636216,0.000772231,0.0017229,0.00244745,0.026796,0.0052577,0.004958,0.0057539,0.000206933,0.0006462,0.0110166,0.000619875,0.0555412
"ram_samp_964",0.885577,0.000598245,0.00105174,0.00149828,0.00198517,0.0256603,0.00473297,0.00411303,0.00518557,0.000226235,0.000610445,0.0111832,0.00108322,0.0564954
"ram_samp_965",0.8861,0.00069343,0.000604829,0.00172119,0.00246886,0.0256778,0.00436574,0.00419101,0.00476283,0.000247509,0.000811524,0.0105183,0.000593718,0.0572435
"ram_samp_966",0.879108,0.000535692,0.0015103,0.00152733,0.00218675,0.0280151,0.00606852,0.00504373,0.006615,0.000315128,0.000724346,0.0121373,0.00129215,0.0549182
"ram_samp_967",0.885308,0.00106599,0.0013955,0.00190025,0.00298342,0.0246608,0.00500418,0.00408717,0.00553947,0.000424671,0.00041046,0.0100158,0.00146938,0.0557318
"ram_samp_968",0.897492,0.000739293,0.00175169,0.00143736,0.0047035,0.0203512,0.00422626,0.00296037,0.00476443,0.000488731,0.00015647,0.00539117,0.00135568,0.0541783
"ram_samp_969",0.889108,0.000799037,0.00171649,0.00144495,0.00332762,0.0218826,0.00465245,0.00344976,0.00516611,0.000507082,0.000224392,0.00885448,0.00152325,0.0573452
"ram_samp_970",0.890223,0.000919737,0.00205758,0.00154981,0.00360597,0.021474,0.00504694,0.00360391,0.00552962,0.000581508,0.000141139,0.00781857,0.0017688,0.0556788
"ram_samp_971",0.883231,0.00139578,0.00314515,0.00314515,0.0070863,0.0325402,0.00702858,0.00550979,0.00837434,0.00108813,0.000473089,0.00583664,0.00131901,0.0398265
"ram_samp_972",0.885538,0.00181873,0.00466393,0.0027991,0.00668257,0.0325979,0.00710548,0.00397179,0.00856659,0.00126115,0.000146265,0.00560594,0.00258785,0.0366544
"ram_samp_981",0.897092,0.00178028,0.00343353,0.00254917,0.0066249,0.0307715,0.00616346,0.00341426,0.00697091,0.00120348,0.000319289,0.00414483,0.00245328,0.0330785
"ram_samp_982",0.889962,0.00018461,0.00174173,0.0030298,0.00260687,0.0220241,0.00500995,0.00485614,0.00545213,6.92043e-05,0.00156891,0.00675944,0.000127061,0.05661
"ram_samp_983",0.853546,0.000761359,0.00360656,0.00597123,0.00285679,0.032694,0.00885496,0.00891263,0.00927792,0.000434479,0.0041066,0.0134113,0.000376985,0.0551873
"ram_samp_984",0.885654,0.00014616,0.0017225,0.00358732,0.00179942,0.0214666,0.005356,0.00524064,0.00597121,3.07542e-05,0.00214566,0.00768224,0.000146286,0.0590515
"ram_samp_985",0.887731,0.00126179,0.000819508,0.0022163,0.00514317,0.0317089,0.00444291,0.00413883,0.0055417,0.000907998,0.000622255,0.0078071,0.000224925,0.0474323
"ram_samp_986",0.886746,0.00105338,0.00101199,0.00170389,0.0030779,0.0294844,0.0045973,0.0044479,0.00533541,0.000926538,0.000573863,0.00970112,0.000363561,0.0509778
"ram_samp_987",0.896477,0.000436606,0.00100282,0.00114634,0.00314575,0.0255084,0.00351398,0.00321913,0.00430173,0.000409848,0.000412233,0.00717453,0.000312118,0.0529401
"ram_samp_988",0.8944,0.000432814,0.000991408,0.000968489,0.00246308,0.0267147,0.00360072,0.00332752,0.00435242,0.000291762,0.000432919,0.0086643,0.000473476,0.0528838
"ram_samp_989",0.891246,0.00022306,0.00258763,0.00304902,0.00183787,0.0192942,0.00468313,0.00447164,0.00506763,8.84293e-05,0.00162658,0.00645184,0.000165511,0.0592053
"ram_samp_990",0.891323,0.000242285,0.00252995,0.00174172,0.00518302,0.0234276,0.0047408,0.00424094,0.00570206,0.000165329,0.000607663,0.00585586,0.000453885,0.0537839
"ram_samp_991",0.895615,0.000319184,0.00212623,0.00178017,0.00399107,0.0218896,0.0042794,0.00404869,0.00497151,0.000107654,0.000549988,0.00660564,0.000203961,0.0535147
"ram_samp_992",0.891615,0.000472984,0.0021839,0.00204932,0.00495232,0.0215243,0.00470235,0.00462544,0.00543291,0.000319129,0.000415414,0.00650951,0.000107836,0.0550912
"ram_samp_993",0.888285,5.00348e-05,0.0019532,0.00252995,0.00245307,0.0222548,0.0048177,0.00466389,0.00531756,6.92043e-05,0.00129976,0.00693246,8.86114e-05,0.0592822
"ram_samp_994",0.900415,8.84847e-05,0.00166483,0.00126109,0.00147259,0.0166027,0.00310667,0.00304899,0.00352963,3.07542e-05,0.00189573,0.00552904,6.93865e-05,0.0612816
"ram_samp_995",0.887177,0.0006843,0.000670164,0.00197,0.00409279,0.0276332,0.00472572,0.00470175,0.00500101,0.000509491,0.000206316,0.00828336,0.000326735,0.054017
"ram_samp_996",0.892569,0.000318602,0.000796813,0.000883645,0.00275092,0.0203639,0.00457495,0.00429307,0.00471732,0.000239301,0.000154047,0.00797209,0.000355266,0.0600142
"ram_samp_997",0.882615,0.000502318,0.00105268,0.00105564,0.00318201,0.0295607,0.00621079,0.0058331,0.00649862,0.000405992,0.000204725,0.0107069,0.000576003,0.0515953
"ram_samp_998",0.884423,0.000696687,0.000965669,0.00146187,0.00469904,0.0273796,0.0055644,0.00516075,0.00567473,0.000668109,0.000171529,0.00928539,0.000467548,0.0533845
"ram_samp_999",0.879654,0.00124198,0.00324128,0.0024915,0.0061635,0.0281954,0.00798984,0.0068171,0.00904722,0.000972779,0.000223165,0.00614424,0.00133823,0.0464784
"ram_samp_1000",0.854969,0.00243393,0.0032605,0.00645185,0.0098547,0.0320596,0.00964319,0.00954705,0.0105275,0.00243388,0.000665338,0.00991235,0.000184736,0.0480548
"ram_samp_1001",0.859331,0.00174183,0.0031067,0.00654798,0.0108929,0.0332323,0.00845124,0.00875883,0.00970087,0.0016841,0.000819137,0.00954707,0.000146286,0.0460362
"ram_samp_1002",0.848838,0.00312603,0.00426021,0.00699016,0.00906647,0.033463,0.0105275,0.0105468,0.0116041,0.00266458,0.000530763,0.0116618,0.000453885,0.0462669
"ram_samp_1003",0.885885,0.000684459,0.00383726,0.00254917,0.00468317,0.0237544,0.00629803,0.00552902,0.00762457,0.000569054,0.00020394,0.00608656,0.000972957,0.0513231
"ram_samp_1004",0.884869,0.000722909,0.0034143,0.00243382,0.00591357,0.0266189,0.00612501,0.00531754,0.00722084,0.000703629,0.000376964,0.00662486,0.000972957,0.0486893
"ram_samp_1005",0.889723,0.000455914,0.00049734,0.00145409,0.0033855,0.0262019,0.00413358,0.00415433,0.00439922,0.000274264,0.000200047,0.00891014,0.000250297,0.0559629
"ram_samp_1006",0.879315,0.000695957,0.000975351,0.00150667,0.00442166,0.0330047,0.00586255,0.00547286,0.00620718,0.000548282,0.000216839,0.0103824,0.000613588,0.05078
"ram_samp_1007",0.879769,0.00104973,0.00289523,0.00289522,0.00841282,0.0308869,0.00679788,0.00635569,0.00873962,0.00116503,0.000646113,0.00649029,0.000607684,0.043287
"ram_samp_1008",0.871662,0.00239548,0.00229925,0.00639418,0.0133729,0.0328671,0.00679788,0.00574049,0.00850892,0.00179945,0.000588438,0.00552904,0.000165511,0.0418836
"ram_samp_1009",0.873908,0.00274153,0.00206855,0.005183,0.0122578,0.033886,0.00806674,0.00554824,0.00889342,0.00108813,0.000319289,0.00577896,0.00039621,0.039865
"ram_samp_1010",0.883,0.00228013,0.00197243,0.00374112,0.0102969,0.0303678,0.00595198,0.00499072,0.00731696,0.00118425,0.000453864,0.00479848,0.000242411,0.0434024
"ram_samp_1011",0.873769,0.00164571,0.0034143,0.00462548,0.00795142,0.0300025,0.00679788,0.00693245,0.00887419,0.00158798,0.000434639,0.00722084,0.000242411,0.0464976
"ram_samp_1012",0.887462,0.00179951,0.0026453,0.00327972,0.00979703,0.0300025,0.00645183,0.00449086,0.00760534,0.000761304,0.00020394,0.00481771,0.000819158,0.039865
"ram_samp_1013",0.893915,0.000129957,0.000320378,0.000596034,0.00333646,0.0228315,0.00360884,0.0034937,0.00375884,8.36879e-05,0.000254921,0.00757758,0.000117112,0.0599746
"ram_samp_1014",0.867869,0.000342947,0.000606489,0.00101454,0.00373018,0.0292163,0.00831649,0.00809297,0.00856577,0.000218855,0.000305301,0.0142157,0.000309517,0.0571982
"ram_samp_1015",0.893023,0.000130079,0.000567626,0.000474728,0.00295242,0.0197322,0.00420282,0.00389973,0.00436837,6.09516e-05,0.000173652,0.00730573,0.000340399,0.0627673
"ram_samp_1017",0.873692,0.000224722,0.0008878,0.000523507,0.00238317,0.0244628,0.0083238,0.00800791,0.00849789,0.000141449,0.000229072,0.0131631,0.00036241,0.0590998
"ram_samp_1018",0.882369,0.0001665,0.000432563,0.000520577,0.00210496,0.0273992,0.00568277,0.00558628,0.00585036,8.4762e-05,0.000265187,0.0109091,0.000182118,0.0584435
"ram_samp_1022",0.629826,0.00858175,0.02827,0.0371876,0.00522309,0.06174,0.0461052,0.0476108,0.0502745,0.00649707,0.000706567,0.0417043,0.00394934,0.0323234
"ram_samp_1026",0.704484,0.00700249,0.0139933,0.0262274,0.00525468,0.0716684,0.0297229,0.041957,0.0402093,0.0104979,0.00525485,0.0262274,0.00525487,0.0122456
"ram_samp_1027",0.687868,0.0130167,0.00651406,0.0261632,0.00736223,0.0624928,0.0400165,0.0397338,0.0514667,0.00948267,0.000718489,0.0322417,0.00368706,0.0192365
"ram_samp_1028",0.415436,0.0595857,0.00347664,0.0623845,0.0571868,0.0719804,0.0665161,0.0647835,0.0677156,0.059719,0.000144965,0.0647835,0.00174429,0.00454286
"ram_samp_1029",0.610955,0.0307715,0.0219829,0.0395601,0.0241801,0.068123,0.0439544,0.0417573,0.0483487,0.0241801,0.00440596,0.0263772,0.00880024,0.00660292
"ram_samp_1030",0.698568,0.00828976,0.010686,0.0272424,0.00632906,0.0640586,0.036392,0.0274602,0.0407489,0.00872541,0.00219015,0.0418382,0.00349725,0.0239747
"ram_samp_1031",0.555285,0.021853,0.0100221,0.0309535,0.0118423,0.0714512,0.0555252,0.0614406,0.0637157,0.0132074,0.000921746,0.0455145,0.0291335,0.0291334
"ram_samp_1034",0.737355,0.0148,0.00592687,0.0207154,0.009624,0.0628625,0.0295884,0.0295884,0.0369827,0.00962403,0.00296937,0.0199759,0.00814533,0.0118423
"ram_samp_1039",0.497596,0.048074,0.0120271,0.0528803,0.0408647,0.0745085,0.0504772,0.0576866,0.0600897,0.0432678,0.00241481,0.0504772,0.00241483,0.00722087
"ram_samp_1040",0.707561,0.0126562,0.0158388,0.0314941,0.0109358,0.0627186,0.031064,0.0337305,0.0364831,0.0061188,0.000699831,0.0246126,0.00276427,0.0233224
"ram_samp_1041",0.731839,0.0148219,0.0102648,0.0199485,0.0077015,0.0652342,0.0276385,0.0256448,0.0398856,0.00941042,0.00399908,0.0287778,0.00542317,0.00941038
"ram_samp_1053",0.673941,0.0329687,0.018321,0.0293068,0.0109972,0.0549401,0.0256448,0.0329687,0.0329687,0.0183211,0.00367358,0.0366306,0.0146593,0.0146591
"ram_samp_1054",0.890577,0.00335155,0.00337704,0.0064428,0.00594295,0.0298482,0.0106005,0.00933932,0.01433,0.00406929,0.000103965,0.00788855,0.0014318,0.0126944
"ram_samp_1055",0.851662,0.00695306,0.00423328,0.00881646,0.0106262,0.0369719,0.0146045,0.0116643,0.0215766,0.00699402,0.000214201,0.0114208,0.00199316,0.0122664
"ram_samp_1056",0.836646,0.00619941,0.00519698,0.00877285,0.00691191,0.0327652,0.0173139,0.0178368,0.0219046,0.00640962,3.98844e-05,0.0129768,0.00584838,0.0211788
"ram_samp_1057",0.882946,0.0037899,0.00505855,0.00641208,0.00518936,0.0266108,0.0132997,0.0119668,0.0152579,0.00447429,3.2197e-05,0.00883439,0.0021854,0.0139426
"ram_samp_1058",0.866669,0.0048742,0.00373848,0.00915744,0.00662741,0.0320426,0.013128,0.0129358,0.01777,0.00670181,7.83369e-05,0.0105596,0.00203161,0.0136865
"ram_samp_1059",0.863131,0.00470757,0.00405122,0.0100802,0.00630951,0.0333728,0.0145634,0.0141918,0.0181443,0.00649164,5.2701e-05,0.0101366,0.0018496,0.0129149
"ram_samp_1060",0.863562,0.0041103,0.00422035,0.00695032,0.00373594,0.0342108,0.0130561,0.0123205,0.0183313,0.00675563,0.00014242,0.0124999,0.00157789,0.0185284
"ram_samp_1061",0.871,0.00284402,0.0041383,0.00583527,0.00338477,0.0277333,0.0122923,0.0129511,0.0198615,0.00330542,7.5771e-05,0.0112619,0.00446419,0.0208506
"ram_samp_1062",0.852508,0.00539454,0.00456383,0.00752449,0.00469719,0.0292508,0.0147403,0.0159066,0.0228068,0.00418461,4.7577e-05,0.0122872,0.00457441,0.0215171
"ram_samp_1063",0.863623,0.00418206,0.00419208,0.00601211,0.00448701,0.0274334,0.0133766,0.0139328,0.0203793,0.00460244,3.73211e-05,0.0118668,0.00437959,0.021494
"ram_samp_1064",0.844323,0.00588416,0.0051893,0.00821402,0.00650947,0.0312373,0.0162603,0.0168115,0.0214482,0.00619683,6.03936e-05,0.0118386,0.00527165,0.0207583
"ram_samp_1065",0.868754,0.00334643,0.00434597,0.00685286,0.00518679,0.029225,0.0123692,0.0139841,0.019195,0.00341563,6.03936e-05,0.00966747,0.00452314,0.0190766
"ram_samp_1066",0.854215,0.0060174,0.0075501,0.0103723,0.00767319,0.0284969,0.0155194,0.016091,0.0190028,0.00600715,2.70678e-05,0.00885227,0.00305437,0.0171184
"ram_samp_1069",0.849015,0.00526125,0.00590195,0.0092906,0.00634287,0.0296378,0.0159322,0.016955,0.0210996,0.00496388,1.93804e-05,0.0109209,0.00525369,0.0194048
"ram_samp_1071",0.833108,0.00713503,0.00802179,0.0108106,0.00825509,0.030963,0.0174753,0.018475,0.0230247,0.00657363,1.68196e-05,0.0104262,0.00531009,0.0204071
"ram_samp_1072",0.828023,0.0101546,0.00543286,0.0148966,0.011936,0.0363382,0.018275,0.0173779,0.0231502,0.00834233,2.45096e-05,0.00977511,0.00266218,0.0136093
"ram_samp_1074",0.772346,0.0125821,0.0123795,0.0181162,0.0152761,0.0450128,0.0243297,0.0314148,0.0266262,0.0117182,2.19437e-05,0.0105005,0.00392334,0.0157524
"ram_samp_1075",0.909692,0.00133937,0.00364619,0.00298996,0.00223385,0.0212069,0.0085293,0.00865491,0.0118716,0.000393471,1.42512e-05,0.00642996,0.00308256,0.0199124
"ram_samp_1076",0.915531,0.00108305,0.00356928,0.00237732,0.00152122,0.0191819,0.00792177,0.00806794,0.0112897,0.000626704,2.96337e-05,0.00656325,0.0023956,0.0198406
"ram_samp_1077",0.857262,0.00689407,0.00377176,0.0098289,0.00833192,0.032752,0.0152375,0.0124691,0.0198948,0.00650698,1.93804e-05,0.0085677,0.00211106,0.0163544
"ram_samp_1078",0.873454,0.00220831,0.00526621,0.00694514,0.00500735,0.0283997,0.0125409,0.0129254,0.0168189,0.0014316,2.70704e-05,0.00950084,0.00395152,0.0215197
"ram_samp_1079",0.859469,0.0040539,0.00609411,0.00976224,0.00539181,0.0317627,0.0147043,0.0144455,0.0181773,0.0040513,4.75744e-05,0.00963926,0.00391821,0.0184844
"ram_samp_1082",0.857531,0.00537144,0.0031848,0.011249,0.00978022,0.0316834,0.0142378,0.0137559,0.0176008,0.0065762,2.19437e-05,0.0113669,0.00279547,0.0148425
"ram_samp_1083",0.834223,0.0073811,0.00302331,0.0154759,0.0116463,0.035085,0.0177624,0.012018,0.0226966,0.00802702,1.93804e-05,0.0128152,0.00253399,0.017293
"ram_samp_1084",0.877008,0.00518435,0.00340778,0.00750653,0.00655044,0.0237064,0.0121718,0.0121257,0.0165524,0.00496642,1.93804e-05,0.00979562,0.00231357,0.018695
"ram_samp_1086",0.858931,0.00555346,0.00278235,0.0115361,0.00890361,0.0288636,0.0163423,0.0121949,0.0205408,0.0047306,1.42512e-05,0.0101391,0.00253144,0.0169391
"ram_samp_1088",0.759221,0.0142047,0.00364625,0.0261549,0.0233557,0.0559919,0.0236556,0.0153401,0.0327989,0.0161631,0.000132164,0.0168884,0.00165993,0.0107876
"ram_samp_1089",0.842408,0.00769895,0.00412292,0.011126,0.00749631,0.038243,0.0171164,0.0140866,0.0238732,0.00664282,0.000432068,0.0115541,0.00276472,0.012438
"ram_samp_1090",0.806538,0.0094395,0.00405636,0.0168807,0.0131126,0.045946,0.0203617,0.013715,0.0287002,0.0135305,0.000170614,0.0135509,0.00250326,0.0114922
"ram_samp_1091",0.877008,0.00320543,0.0032335,0.00482016,0.00475868,0.0300198,0.012469,0.0116001,0.0164754,0.00320027,8.85901e-05,0.0129126,0.00364906,0.0165598
"ram_samp_1092",0.888662,0.00194171,0.00363077,0.00473819,0.00311818,0.0288996,0.0107081,0.0107287,0.0145042,0.00305418,0.000111658,0.0108364,0.00318253,0.0158805
"ram_samp_1094",0.854315,0.00652237,0.00425623,0.00850117,0.0101904,0.0362283,0.0143327,0.011167,0.0215073,0.00676078,0.000234689,0.0112209,0.00208799,0.0126738
"ram_samp_1095",0.857885,0.00654803,0.00510986,0.00843709,0.00599165,0.0344007,0.0158476,0.0116053,0.020582,0.0069274,0.000111657,0.0123026,0.00222642,0.012028
"ram_samp_1096",0.855162,0.00870884,0.00565836,0.00889587,0.0062018,0.0338364,0.0153425,0.0126204,0.0218839,0.00571491,8.34558e-05,0.0103006,0.00199059,0.0136039
"ram_samp_1097",0.832077,0.0102904,0.00569422,0.0122564,0.00849601,0.039286,0.0181315,0.0145685,0.024824,0.00832953,9.88486e-05,0.0118206,0.0017804,0.0123503
"ram_samp_1098",0.892331,0.00483826,0.00469449,0.00533799,0.00263111,0.0271615,0.011313,0.00895222,0.0158472,0.00435635,7.83266e-05,0.00866522,0.00152663,0.0122657
"ram_samp_1099",0.888085,0.00464346,0.00496373,0.00558921,0.00272341,0.0289073,0.0114745,0.00934961,0.0162317,0.0046409,0.000134735,0.0085986,0.00105498,0.0136038
"ram_samp_1101",0.877846,0.00614297,0.00510466,0.00689645,0.00499961,0.0303219,0.0121922,0.0101314,0.0182311,0.00554575,9.11432e-05,0.00884461,0.00117801,0.0124707
"ram_samp_1102",0.8521,0.00757581,0.00469458,0.0106338,0.0070425,0.0342848,0.0158937,0.0164935,0.0196999,0.00540473,8.34635e-05,0.010662,0.00317741,0.0122506
"ram_samp_1103",0.836985,0.00752209,0.00465353,0.0110977,0.00622233,0.0373764,0.0170729,0.0196542,0.0219327,0.00566623,0.000109097,0.0126025,0.00405919,0.0150497
"ram_samp_1105",0.816023,0.00939067,0.00352052,0.0164423,0.0105928,0.0390731,0.0210998,0.0155374,0.0257289,0.00865249,0.000137296,0.01503,0.00446931,0.0143063
"ram_samp_1108",0.874838,0.0061993,0.00356917,0.00774999,0.00509441,0.0294325,0.0135379,0.0109593,0.0178235,0.00384112,8.85901e-05,0.0101417,0.0030723,0.0136551
"ram_samp_1109",0.843,0.00958554,0.00437151,0.0124512,0.0101211,0.0340951,0.0181443,0.0120026,0.0228373,0.00638137,0.000124472,0.0105851,0.00299026,0.0133064
"ram_samp_1128",0.841785,0.00789882,0.0030027,0.0107542,0.0082345,0.0330285,0.0170369,0.014066,0.0226272,0.00582259,0.000127035,0.0136201,0.00541772,0.0165797
"ram_samp_1129",0.841815,0.00749125,0.00362048,0.0101801,0.00764492,0.0338592,0.0172548,0.0142224,0.0225888,0.00511255,0.000198813,0.0134176,0.00552281,0.0170745
"ram_samp_1130",0.843123,0.00934198,0.003318,0.0118385,0.00911111,0.0338564,0.0173957,0.0133278,0.0220989,0.00523046,0.000157795,0.0116335,0.00439754,0.0151697
"ram_samp_1131",0.8374,0.00987261,0.0038076,0.0119539,0.0100057,0.0354153,0.0181981,0.0137124,0.0224709,0.00697097,0.00020394,0.0119668,0.00362599,0.0143985
"ram_samp_1132",0.865115,0.00627121,0.00837039,0.00686311,0.00628647,0.0231502,0.0141455,0.0145583,0.0165293,0.00618146,0.000119355,0.00856265,0.00320303,0.0206431
"ram_samp_1133",0.903408,0.00159569,0.00428703,0.00226452,0.00183143,0.018695,0.00999297,0.00872413,0.0132072,0.00161361,0.000162927,0.00946751,0.00328251,0.021471
"ram_samp_1137",0.909815,0.00152136,0.00485097,0.00236447,0.00188265,0.016088,0.0104492,0.00665293,0.0125638,0.00176483,0.000160363,0.00914449,0.00396689,0.0187745
"ram_samp_1138",0.907723,0.00270562,0.00579169,0.00304633,0.00285163,0.0159677,0.0102929,0.00866001,0.0118205,0.00264151,0.000106531,0.00689904,0.0036311,0.0178593
"ram_samp_1139",0.887815,0.00392311,0.00469705,0.00514052,0.00447159,0.0241749,0.0115282,0.00953917,0.0149116,0.00290549,0.000298785,0.00991346,0.00337476,0.0173053
"ram_samp_1141",0.876962,0.00414356,0.00511751,0.00673757,0.00556098,0.030166,0.0131689,0.0126921,0.0166959,0.00470751,0.000193681,0.0088088,0.00210337,0.0129405
"ram_samp_1142",0.869608,0.00490745,0.00426901,0.00796537,0.00526366,0.0333162,0.0138482,0.0119641,0.0186208,0.00454348,0.000455145,0.0100596,0.00251605,0.0126634
"ram_samp_1143",0.836362,0.00719142,0.003923,0.0107364,0.00636845,0.0420034,0.0167166,0.0142173,0.0249319,0.00810395,0.000191118,0.0146173,0.00290312,0.0117332
"ram_samp_1144",0.877931,0.00504332,0.00475093,0.00601466,0.00416398,0.0360974,0.0118257,0.0123179,0.0181852,0.0040949,0.000268025,0.00774497,0.00206237,0.00949777
"ram_samp_1145",0.892292,0.0016572,0.00337448,0.00559432,0.0045485,0.0267439,0.0098879,0.00919325,0.0151733,0.00452809,8.60294e-05,0.00879083,0.00236741,0.01576
"ram_samp_1148",0.863585,0.00263127,0.00392817,0.0101417,0.00469719,0.0328396,0.0139815,0.0109517,0.0188774,0.00771944,4.7577e-05,0.0131895,0.00231357,0.0150938
"ram_samp_1150",0.888077,0.00262615,0.00394352,0.00480991,0.00292594,0.0296094,0.0109644,0.010926,0.0150451,0.00306956,0.000142417,0.0103391,0.00296721,0.0145551
